id,story,conversions,url
6062983,Italiens Starmediziner Ricciardi: „Es führt kein Weg vorbei an einer Quarantäne für Reisende aus Österreich&quot;,35.448,https://www.diepresse.com/6062983
6063805,&quot;Erbärmliches Bild&quot;: Stelzer und Schützenhöfer gestehen Fehler in Corona-Politik ein,34.961,https://www.diepresse.com/6063805
6062374,Testpflicht für Geimpfte: Die Motive für Wiens Tabubruch,33.835,https://www.diepresse.com/6062374
6061116,Minister Mückstein auf blindem Flug in der &quot;ZiB 2&quot;?,33.815,https://www.diepresse.com/6061116
6063369,Internationale Pressestimmen: Der &quot;Corona-Hammer&quot; in Österreich,33.768,https://www.diepresse.com/6063369
5707270,30 unter 35: Die jungen Talente,32.629,https://www.diepresse.com/5707270
6066961,Ex-Kanzler Kurz ist Vater geworden,31.898,https://www.diepresse.com/6066961
6056834,Ärztekammer an Kickl: Eine &quot;Ohrfeige&quot; für Mediziner,31.336,https://www.diepresse.com/6056834
6057820,Rückzug in Privaträume und falsche Sicherheit als Risiken von 2-G,31.315,https://www.diepresse.com/6057820
6064829,"9513 Corona-Infektionen, 72 Tote in Österreich",31.109,https://www.diepresse.com/6064829
6064257,&quot;Dürfte verfassungswidrig sein&quot;: CDU-Fraktion lehnt Impfpflicht ab,31.008,https://www.diepresse.com/6064257
6067393,Infektionswelle trotz totaler Durchimpfung,30.860,https://www.diepresse.com/6067393
6063188,Mitreden: Schon wieder ein Lockdown – und was dann?,30.835,https://www.diepresse.com/6063188
6061834,Die &quot;100 besten Plakate&quot; im MAK,30.649,https://www.diepresse.com/6061834
6060045,"Impfpflicht für Gesundheitsberufe kommt, &quot;grünes Licht&quot; für Lockdown für Ungeimpfte am Sonntag",30.512,https://www.diepresse.com/6060045
6064638,Kroatiens Präsident zitiert Wiens Botschafter zu sich,29.876,https://www.diepresse.com/6064638
6059646,&quot;Stille Epidemie&quot;: Geschlechtskrankheiten auf dem Vormarsch,29.863,https://www.diepresse.com/6059646
6067249,"Schallenberg: &quot;Gibt politische Kräfte, die gegen die Wissenschaft handeln&quot;",29.453,https://www.diepresse.com/6067249
6062867,Demo in Wien: Kickl und Strache mobilisieren,29.432,https://www.diepresse.com/6062867
6063144,Regierungserklärung um 10:15 Uhr: Vierter Lockdown für ganz Österreich,29.419,https://www.diepresse.com/6063144
6059514,Schallenberg: Stehen &quot;wenige Tage&quot; vor Lockdown für Ungeimpfte,29.212,https://www.diepresse.com/6059514
6054966,Zahl der Covid-Intensivpatienten übersteigt 300er-Marke,29.200,https://www.diepresse.com/6054966
6057936,Putins hochriskantes Corona-Manöver,29.131,https://www.diepresse.com/6057936
6058320,Kanzleramt dementiert Gerüchte über nahenden Lockdown,29.015,https://www.diepresse.com/6058320
6056691,"Wenn die Experten recht haben, steigt diese Kryptowährung nun um 80 Prozent",29.001,https://www.diepresse.com/6056691
6063915,Oliver Marach: „Das war unterste Schublade von Djoković“,28.530,https://www.diepresse.com/6063915
6061201,FPÖ-Chef Kickl positiv auf Corona getestet,28.405,https://www.diepresse.com/6061201
6063520,&quot;Volksaufstand&quot;: Massiver Protest gegen Lockdown und Impfpflicht in Wien,28.199,https://www.diepresse.com/6063520
6067227,Mehrere illegale Privatschulen in Österreich entdeckt,28.067,https://www.diepresse.com/6067227
6060937,Mückstein plant nächtliche Ausgangsbeschränkung für Geimpfte,27.822,https://www.diepresse.com/6060937
6067005,Rendi-Wagner gegen fixes Lockdown-Ende: &quot;Virus kennt kein Datum&quot;,27.757,https://www.diepresse.com/6067005
6067394,Impfverweigerung nimmt Versicherungsschutz,27.560,https://www.diepresse.com/6067394
6062300,3-G am Arbeitsplatz: Mitarbeiter in Kärnten sollen offenbar Firmenstrafen zahlen,27.455,https://www.diepresse.com/6062300
6065477,680 Millionen Euro Dividende für Red Bull-Chef Mateschitz,27.350,https://www.diepresse.com/6065477
6054398,Warum kann ich mir nicht einfach einen Booster holen?,26.045,https://www.diepresse.com/6054398
6058574,Der gebildete Trinker,25.778,https://www.diepresse.com/6058574
6057069,"Infektiologe Wenisch: &quot;Die meisten, die sich nicht impfen lassen, haben Angst&quot;",25.484,https://www.diepresse.com/6057069
6060326,Eine Ski-Karriere am Scheideweg,25.123,https://www.diepresse.com/6060326
6062720,Der Lockdown für alle – eine Niederlage,25.009,https://www.diepresse.com/6062720
6058336,Wer lieber nicht studieren soll: Uni-Rektor in der &quot;ZiB Nacht&quot;,24.835,https://www.diepresse.com/6058336
6056739,"&quot;2G&quot; ab Montag in ganz Österreich, Grüner Pass gilt nur neun Monate",24.601,https://www.diepresse.com/6056739
6059461,Oberösterreich: Lockdown für Ungeimpfte ab Montag,24.438,https://www.diepresse.com/6059461
